wandb: Tracking run with wandb version 0.28.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /content/autoresearch-irishman/wandb/offline-run-20260715_151216-1msc8zqo
wandb: View this run in the terminal with `wandb leet`
Device: cuda
Vocab size: 98
Model config: RNNConfig(vocab_size=98, embed_size=256, hidden_size=256, num_layers=3, dropout=0.1, pad_token_id=97)
Num params: 1,605,730
Epoch budget: 15 epochs (no time limit)

step 00134 | epoch 1/15 | loss: 1.438846 | dt: 69ms | tok/sec: 948,073 | elapsed: 9s    
step 00135 | epoch 1/15 | loss: 1.432213 | dt: 74ms | tok/sec: 891,624 | elapsed: 9s    
step 00136 | epoch 1/15 | loss: 1.448263 | dt: 69ms | tok/sec: 956,662 | elapsed: 9s    
step 00137 | epoch 1/15 | loss: 1.454122 | dt: 75ms | tok/sec: 878,097 | elapsed: 10s    
step 00138 | epoch 1/15 | loss: 1.458764 | dt: 70ms | tok/sec: 936,877 | elapsed: 10s    
step 00139 | epoch 1/15 | loss: 1.459829 | dt: 71ms | tok/sec: 919,259 | elapsed: 10s    
step 00140 | epoch 1/15 | loss: 1.440917 | dt: 70ms | tok/sec: 932,121 | elapsed: 10s    
step 00141 | epoch 1/15 | loss: 1.423676 | dt: 70ms | tok/sec: 941,191 | elapsed: 10s    
step 00142 | epoch 1/15 | loss: 1.415282 | dt: 71ms | tok/sec: 927,297 | elapsed: 10s    
step 00143 | epoch 1/15 | loss: 1.427018 | dt: 69ms | tok/sec: 946,581 | elapsed: 10s    
step 00144 | epoch 1/15 | loss: 1.405420 | dt: 76ms | tok/sec: 866,371 | elapsed: 10s    
step 00145 | epoch 1/15 | loss: 1.400615 | dt: 69ms | tok/sec: 949,997 | elapsed: 10s    
step 00146 | epoch 1/15 | loss: 1.397175 | dt: 71ms | tok/sec: 928,011 | elapsed: 10s    
step 00147 | epoch 1/15 | loss: 1.411554 | dt: 71ms | tok/sec: 921,339 | elapsed: 10s    
step 00148 | epoch 1/15 | loss: 1.415243 | dt: 71ms | tok/sec: 923,620 | elapsed: 10s    
step 00149 | epoch 1/15 | loss: 1.390465 | dt: 70ms | tok/sec: 930,398 | elapsed: 10s    
step 00150 | epoch 1/15 | loss: 1.374985 | dt: 70ms | tok/sec: 930,127 | elapsed: 10s    
step 00151 | epoch 1/15 | loss: 1.397268 | dt: 70ms | tok/sec: 931,413 | elapsed: 11s    
step 00152 | epoch 1/15 | loss: 1.433068 | dt: 74ms | tok/sec: 887,109 | elapsed: 11s    
