wandb: Tracking run with wandb version 0.28.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /content/autoresearch-irishman/wandb/offline-run-20260715_165959-t3q6wir6
wandb: View this run in the terminal with `wandb leet`
Device: cuda
Vocab size: 98
Model config: RNNConfig(vocab_size=98, embed_size=256, hidden_size=256, num_layers=3, dropout=0.1, pad_token_id=97)
Num params: 1,605,730
Epoch budget: 50 epochs (no time limit)

step 00131 | epoch 1/50 | loss: 1.458653 | dt: 67ms | tok/sec: 974,205 | elapsed: 8s    
step 00132 | epoch 1/50 | loss: 1.466647 | dt: 69ms | tok/sec: 946,168 | elapsed: 9s    
step 00133 | epoch 1/50 | loss: 1.440088 | dt: 67ms | tok/sec: 977,886 | elapsed: 9s    
step 00134 | epoch 1/50 | loss: 1.438846 | dt: 69ms | tok/sec: 948,342 | elapsed: 9s    
step 00135 | epoch 1/50 | loss: 1.432213 | dt: 67ms | tok/sec: 981,205 | elapsed: 9s    
step 00136 | epoch 1/50 | loss: 1.448263 | dt: 71ms | tok/sec: 919,410 | elapsed: 9s    
step 00137 | epoch 1/50 | loss: 1.454122 | dt: 68ms | tok/sec: 968,954 | elapsed: 9s    
step 00138 | epoch 1/50 | loss: 1.458764 | dt: 67ms | tok/sec: 982,988 | elapsed: 9s    
step 00139 | epoch 1/50 | loss: 1.459829 | dt: 69ms | tok/sec: 955,120 | elapsed: 9s    
step 00140 | epoch 1/50 | loss: 1.440917 | dt: 67ms | tok/sec: 980,610 | elapsed: 9s    
step 00141 | epoch 1/50 | loss: 1.423676 | dt: 67ms | tok/sec: 972,317 | elapsed: 9s    
step 00142 | epoch 1/50 | loss: 1.415282 | dt: 67ms | tok/sec: 976,867 | elapsed: 9s    
step 00143 | epoch 1/50 | loss: 1.427018 | dt: 68ms | tok/sec: 969,939 | elapsed: 9s    
step 00144 | epoch 1/50 | loss: 1.405420 | dt: 70ms | tok/sec: 934,729 | elapsed: 9s    
step 00145 | epoch 1/50 | loss: 1.400615 | dt: 66ms | tok/sec: 988,787 | elapsed: 9s    
step 00146 | epoch 1/50 | loss: 1.397175 | dt: 67ms | tok/sec: 977,301 | elapsed: 9s    
step 00147 | epoch 1/50 | loss: 1.411554 | dt: 70ms | tok/sec: 942,508 | elapsed: 10s    
step 00148 | epoch 1/50 | loss: 1.415243 | dt: 69ms | tok/sec: 953,268 | elapsed: 10s    
step 00149 | epoch 1/50 | loss: 1.390465 | dt: 69ms | tok/sec: 951,839 | elapsed: 10s    
step 00150 | epoch 1/50 | loss: 1.374985 | dt: 67ms | tok/sec: 974,364 | elapsed: 10s    
step 00151 | epoch 1/50 | loss: 1.397268 | dt: 67ms | tok/sec: 976,808 | elapsed: 10s    
step 00152 | epoch 1/50 | loss: 1.433068 | dt: 68ms | tok/sec: 959,749 | elapsed: 10s    
step 00153 | epoch 1/50 | loss: 1.404862 | dt: 68ms | tok/sec: 958,918 | elapsed: 10s    
step 00154 | epoch 1/50 | loss: 1.448158 | dt: 67ms | tok/sec: 978,913 | elapsed: 10s    
step 00155 | epoch 1/50 | loss: 1.441682 | dt: 71ms | tok/sec: 924,568 | elapsed: 10s    
step 00156 | epoch 1/50 | loss: 1.433383 | dt: 71ms | tok/sec: 922,235 | elapsed: 10s    
step 00157 | epoch 1/50 | loss: 1.427758 | dt: 67ms | tok/sec: 975,014 | elapsed: 10s    
step 00158 | epoch 1/50 | loss: 1.407161 | dt: 68ms | tok/sec: 970,600 | elapsed: 10s    
step 00159 | epoch 1/50 | loss: 1.379732 | dt: 68ms | tok/sec: 963,912 | elapsed: 10s    
step 00160 | epoch 1/50 | loss: 1.416750 | dt: 67ms | tok/sec: 973,843 | elapsed: 10s    
step 00161 | epoch 1/50 | loss: 1.418915 | dt: 68ms | tok/sec: 970,802 | elapsed: 10s    
step 00162 | epoch 1/50 | loss: 1.405672 | dt: 69ms | tok/sec: 954,258 | elapsed: 11s    
step 00163 | epoch 1/50 | loss: 1.418642 | dt: 68ms | tok/sec: 958,764 | elapsed: 11s    
step 00164 | epoch 1/50 | loss: 1.410747 | dt: 69ms | tok/sec: 950,845 | elapsed: 11s    
step 00165 | epoch 1/50 | loss: 1.403210 | dt: 67ms | tok/sec: 972,090 | elapsed: 11s    
step 00166 | epoch 1/50 | loss: 1.384075 | dt: 68ms | tok/sec: 968,760 | elapsed: 11s    
step 00167 | epoch 1/50 | loss: 1.377968 | dt: 67ms | tok/sec: 973,836 | elapsed: 11s    
step 00168 | epoch 1/50 | loss: 1.405318 | dt: 68ms | tok/sec: 960,104 | elapsed: 11s    
step 00169 | epoch 1/50 | loss: 1.425187 | dt: 68ms | tok/sec: 966,607 | elapsed: 11s    
step 00170 | epoch 1/50 | loss: 1.398347 | dt: 68ms | tok/sec: 959,638 | elapsed: 11s    
step 00171 | epoch 1/50 | loss: 1.361264 | dt: 74ms | tok/sec: 886,219 | elapsed: 11s    
step 00172 | epoch 1/50 | loss: 1.393715 | dt: 74ms | tok/sec: 890,353 | elapsed: 11s    
step 00173 | epoch 1/50 | loss: 1.385350 | dt: 73ms | tok/sec: 894,164 | elapsed: 11s    
step 00174 | epoch 1/50 | loss: 1.371356 | dt: 74ms | tok/sec: 880,872 | elapsed: 11s    
step 00175 | epoch 1/50 | loss: 1.349756 | dt: 71ms | tok/sec: 924,907 | elapsed: 11s    
step 00176 | epoch 1/50 | loss: 1.392833 | dt: 71ms | tok/sec: 920,799 | elapsed: 12s    
step 00177 | epoch 1/50 | loss: 1.384810 | dt: 72ms | tok/sec: 905,881 | elapsed: 12s    
step 00178 | epoch 1/50 | loss: 1.370940 | dt: 72ms | tok/sec: 911,447 | elapsed: 12s    
step 00179 | epoch 1/50 | loss: 1.367049 | dt: 72ms | tok/sec: 905,851 | elapsed: 12s    
step 00180 | epoch 1/50 | loss: 1.409505 | dt: 71ms | tok/sec: 926,303 | elapsed: 12s    
step 00181 | epoch 1/50 | loss: 1.380448 | dt: 83ms | tok/sec: 790,606 | elapsed: 12s    
step 00182 | epoch 1/50 | loss: 1.399039 | dt: 79ms | tok/sec: 833,830 | elapsed: 12s    
step 00183 | epoch 1/50 | loss: 1.357664 | dt: 81ms | tok/sec: 805,602 | elapsed: 12s    
step 00184 | epoch 1/50 | loss: 1.380885 | dt: 72ms | tok/sec: 915,634 | elapsed: 12s    
step 00185 | epoch 1/50 | loss: 1.376070 | dt: 77ms | tok/sec: 846,379 | elapsed: 12s    
step 00186 | epoch 1/50 | loss: 1.368292 | dt: 95ms | tok/sec: 690,432 | elapsed: 12s    
step 00187 | epoch 1/50 | loss: 1.373306 | dt: 107ms | tok/sec: 615,130 | elapsed: 12s    
step 00188 | epoch 1/50 | loss: 1.344843 | dt: 95ms | tok/sec: 688,508 | elapsed: 13s    
step 00189 | epoch 1/50 | loss: 1.366308 | dt: 88ms | tok/sec: 741,026 | elapsed: 13s    
step 00190 | epoch 1/50 | loss: 1.374670 | dt: 91ms | tok/sec: 723,486 | elapsed: 13s    
step 00191 | epoch 1/50 | loss: 1.348087 | dt: 73ms | tok/sec: 895,082 | elapsed: 13s    
step 00192 | epoch 1/50 | loss: 1.361735 | dt: 97ms | tok/sec: 673,307 | elapsed: 13s    
step 00193 | epoch 1/50 | loss: 1.366148 | dt: 119ms | tok/sec: 551,245 | elapsed: 13s    
step 00194 | epoch 1/50 | loss: 1.371450 | dt: 106ms | tok/sec: 616,409 | elapsed: 13s    
step 00195 | epoch 1/50 | loss: 1.393156 | dt: 80ms | tok/sec: 814,679 | elapsed: 13s    
step 00196 | epoch 1/50 | loss: 1.377272 | dt: 73ms | tok/sec: 893,635 | elapsed: 13s    
step 00197 | epoch 1/50 | loss: 1.351770 | dt: 85ms | tok/sec: 772,612 | elapsed: 13s    
step 00198 | epoch 1/50 | loss: 1.337117 | dt: 96ms | tok/sec: 682,277 | elapsed: 13s    
step 00199 | epoch 1/50 | loss: 1.351589 | dt: 106ms | tok/sec: 620,689 | elapsed: 14s    
step 00200 | epoch 1/50 | loss: 1.358085 | dt: 100ms | tok/sec: 657,857 | elapsed: 14s    
step 00201 | epoch 1/50 | loss: 1.326790 | dt: 71ms | tok/sec: 917,525 | elapsed: 14s    
step 00202 | epoch 1/50 | loss: 1.361880 | dt: 75ms | tok/sec: 878,658 | elapsed: 14s    
step 00203 | epoch 1/50 | loss: 1.355832 | dt: 74ms | tok/sec: 888,689 | elapsed: 14s    
step 00204 | epoch 1/50 | loss: 1.397105 | dt: 76ms | tok/sec: 864,697 | elapsed: 14s    
step 00205 | epoch 1/50 | loss: 1.356026 | dt: 73ms | tok/sec: 901,573 | elapsed: 14s    
step 00206 | epoch 1/50 | loss: 1.361717 | dt: 71ms | tok/sec: 918,973 | elapsed: 14s    
step 00207 | epoch 1/50 | loss: 1.357023 | dt: 73ms | tok/sec: 902,715 | elapsed: 14s    
step 00208 | epoch 1/50 | loss: 1.347860 | dt: 73ms | tok/sec: 902,887 | elapsed: 14s    
step 00209 | epoch 1/50 | loss: 1.361513 | dt: 74ms | tok/sec: 887,570 | elapsed: 14s    
step 00210 | epoch 1/50 | loss: 1.375348 | dt: 72ms | tok/sec: 904,614 | elapsed: 14s    
step 00211 | epoch 1/50 | loss: 1.337611 | dt: 73ms | tok/sec: 895,817 | elapsed: 14s    
step 00212 | epoch 1/50 | loss: 1.336373 | dt: 78ms | tok/sec: 845,128 | elapsed: 14s    
step 00213 | epoch 1/50 | loss: 1.311622 | dt: 70ms | tok/sec: 934,825 | elapsed: 15s    
step 00214 | epoch 1/50 | loss: 1.344241 | dt: 72ms | tok/sec: 904,084 | elapsed: 15s    
step 00215 | epoch 1/50 | loss: 1.354437 | dt: 72ms | tok/sec: 905,183 | elapsed: 15s    
step 00216 | epoch 1/50 | loss: 1.355176 | dt: 74ms | tok/sec: 886,208 | elapsed: 15s    
step 00217 | epoch 1/50 | loss: 1.342667 | dt: 75ms | tok/sec: 873,910 | elapsed: 15s    
step 00218 | epoch 1/50 | loss: 1.365495 | dt: 71ms | tok/sec: 926,247 | elapsed: 15s    
step 00219 | epoch 1/50 | loss: 1.360718 | dt: 73ms | tok/sec: 903,327 | elapsed: 15s    
step 00220 | epoch 1/50 | loss: 1.341547 | dt: 71ms | tok/sec: 925,580 | elapsed: 15s    
